QKEY,INTERVIEW_START_W149,INTERVIEW_END_W149,DEVICE_TYPE_W149,SVYMODE_W149,LANG_W149,FORM_W149,X_KIDS1,X_KIDS2,SATIS_W149,POL1JB_W149,POL1JBSTR_W149,CAMPNII_W149,PRZCMPGN_W149,MATTERS_W149,VOTEGEN24_W149,VOTEGEN24_LEAN_W149,VOTEGEN2_TRUMP_W149,VOTEGEN2_BIDEN_W149,VOTEGEN2_KENNEDY_W149,VOTESTRONG_W149,VOTEGEN24_TWO_W149,SATISPRESCAND_W149,EMTPRESTRUMP_W149,EMTPRESBIDEN_W149,CMPGNTRAIT_PROUD_W149,CMPGNTRAIT_NEG_W149,CMPGNTRAIT_POLCY_W149,ELECT_CONF_A_W149,ELECT_CONF_B_W149,TRUMPISSUE1_W149,TRUMPISSUE2_W149,BIDENISSUE1_W149,BIDENISSUE2_W149,INSTFAV_CONG_W149,INSTFAV_COURT_W149,INSTFAV_REP_W149,INSTFAV_DEM_W149,DTCONF_FRGN_W149,DTCONF_SCT_W149,DTCONF_WRK_W149,DTCONF_ECON_W149,DTCONF_IMMI_W149,DTCONF_ABCN_W149,JBCONF_FRGN_W149,JBCONF_SCT_W149,JBCONF_WRK_W149,JBCONF_ECON_W149,JBCONF_IMMI_W149,JBCONF_ABCN_W149,TRUMPDESC_HNST_W149,TRUMPDESC_ORD_W149,TRUMPDESC_MNSHRP_W149,TRUMPDESC_MEAN_W149,TRUMPDESC_EMB_W149,BIDENDESC_HNST_W149,BIDENDESC_ORD_W149,BIDENDESC_MNSHRP_W149,BIDENDESC_MEAN_W149,BIDENDESC_EMB_W149,FREETRADEUS_W149,AGNCYFAV_FBI_W149,AGNCYFAV_CIA_W149,AGNCYFAV_CDC_W149,AGNCYFAV_SSA_W149,AGNCYFAV_FED_W149,AGNCYFAV_NPS_W149,AGNCYFAV_ED_W149,AGNCYFAV_TRANS_W149,AGNCYFAV_JSTCE_W149,AGNCYFAV_IRS_W149,AGNCYFAV_EPA_W149,AGNCYFAV_NASA_W149,AGNCYFAV_VA_W149,AGNCYFAV_USPS_W149,AGNCYFAV_HHS_W149,AGNCYFAV_HMLND_W149,BILLION_W149,COURTIDEO_W149,COURTPOWER_W149,SCOTUS_PRTSN_W149,SCOTUS_JOB_W149,JB_FP_CH_W149,JB_FP_ISHM_W149,JB_FP_ENR_W149,JB_FP_WRK_W149,JB_FP_NK_W149,JB_FP_IRN_W149,JB_FP_UKR_W149,DT_FP_CH_W149,DT_FP_ISHM_W149,DT_FP_ENR_W149,DT_FP_WRK_W149,DT_FP_NK_W149,DT_FP_IRN_W149,DT_FP_UKR_W149,UKRFOL_W149,UKR_SPRT_W149,RU_UKN_THRT2_W149,USUK_RESP_W149,UA_APPDIS_SANC_W149,UA_APPDIS_MIL_W149,UA_APPDIS_STRIK_W149,UA_CONC_WARRS_W149,UA_CONC_DFT_W149,UA_CONC_MREYR_W149,UA_CONC_INVD_W149,UA_PROG_W149,DEMCARE_W149,DEMEARN_W149,REPCARE_W149,REPEARN_W149,ISGZ_FOL_W149,BIDEN_FAVORISRPAL_W149,TRUMP_FAVORISRPAL_W149,PF_HAPPEN_MED_W149,PF_HAPPEN_HOU_W149,PF_HAPPEN_LOSE_W149,PF_HAPPEN_RAISE_W149,PF_HAPPEN_SAVE_W149,PF_HAPPEN_FOOD_W149,PF_HAPPEN_CHILD_W149,VOTE_MOTIV_W149,VOTEHOW_W149,RPLC_W149,LIVSTAN_W149,LIVSTAN2_W149,HORSE_W149,F_METRO,F_CREGION,F_CDIVISION,F_USR_SELFID,F_AGECAT,F_GENDER,F_EDUCCAT,F_EDUCCAT2,F_HISP,F_HISP_ORIGIN,F_YEARSINUS_RECODE,F_RACECMB,F_RACETHNMOD,F_BIRTHPLACE,F_MARITAL,F_RELIG,F_BORN,F_RELIGCAT1,F_ATTENDPER,F_PARTY_FINAL,F_PARTYLN_FINAL,F_PARTYSTR_FINAL,F_PARTYLNCLOSE_FINAL,F_PARTYSUM_FINAL,F_PARTYSUMIDEO_FINAL,F_REG,F_INC_SDT1,F_IDEO,F_INTFREQ,F_VOLSUM,F_INC_TIER2,WEIGHT_W149
202400010736,02-Jul-2024 19:41:01,07-Jul-2024 14:07:27,3,2,9,1,2,1,2,2,1,,2,1,,,,,,,,3,,,2,1,2,4,3,2,2,3,3,3,2,2,4,2,2,4,1,1,3,4,4,3,4,4,3,,,,,,,,,,,1,4,4,3,2,3,2,4,2,,,,,,,,,1,2,,2,2,4,4,4,4,,,,2,2,1,2,,,,4,1,2,2,3,4,2,,,,,4,4,3,4,4,3,3,3,1,2,2,2,1,2,2,,,,2,5,,1,2,3,2,99,1,1,6,1,1,4,1,3,4,1,2,1,2,5,3,99,,,9,9,3,8,2,4,2,,1.5261995033208642
202400010737,02-Jul-2024 19:09:25,02-Jul-2024 19:33:13,1,1,9,1,1,2,2,2,1,,3,1,1,,1,,,1,,2,,,2,1,2,3,3,2,1,4,3,4,3,2,4,1,1,1,1,1,99,4,4,4,4,99,99,,,,,,,,,,,1,4,4,4,4,4,3,4,4,,,,,,,,,2,3,,2,3,4,4,4,4,,,,1,1,1,1,,,,4,1,1,2,4,4,4,,,,,5,5,3,1,3,4,4,3,1,1,1,2,2,1,1,5,4,3,5,3,1,1,3,6,3,2,2,3,1,2,,1,1,1,1,1,11,,4,6,3,1,,3,1,2,1,1,3,2,1,,0.7885698146746783
202400010759,04-Jul-2024  07:37:09,04-Jul-2024  07:50:54,1,1,9,2,2,2,2,1,2,2,,1,3,,,,2,2,2,,3,2,2,1,2,2,2,3,3,2,1,3,2,2,2,,,,,,,,,,,,,3,3,2,1,2,2,2,3,4,2,1,,,,,,,,,2,2,2,2,3,2,2,2,3,,1,99,,,,,,3,3,3,,,,,2,3,3,3,3,4,2,,,,3,2,2,2,3,3,3,3,3,2,3,4,2,2,2,1,1,2,2,3,2,1,2,,3,1,2,3,2,2,2,1,5,2,,1,1,1,1,1,2,2,2,5,3,2,,4,2,3,1,9,3,1,1,,0.6200211068854801
202400010786,03-Jul-2024 19:17:59,03-Jul-2024 19:31:14,1,1,9,2,2,1,2,1,2,2,,1,2,,,2,,2,,,3,2,2,1,2,2,2,4,3,2,2,3,3,3,3,,,,,,,,,,,,,4,4,3,1,1,2,1,2,4,3,1,,,,,,,,,3,5,2,2,2,4,2,2,3,,1,2,4,,,,,2,2,2,,,,,4,4,4,2,2,1,1,,,,3,1,3,1,4,3,3,4,4,2,3,4,2,2,2,99,1,2,2,2,3,1,1,3,2,2,3,6,3,4,2,1,5,2,,1,1,1,1,1,1,2,1,1,3,2,,4,2,3,1,9,3,2,1,,0.4924757899657338
202400010803,02-Jul-2024 19:12:44,02-Jul-2024 19:23:47,1,1,9,1,2,2,2,1,2,,1,1,2,,,1,,2,,3,,,2,2,2,2,2,4,3,2,2,2,2,3,2,4,3,4,4,4,4,1,1,2,1,1,2,,,,,,,,,,,1,2,3,2,2,2,2,2,2,,,,,,,,,3,1,,2,3,2,2,1,1,,,,4,4,4,4,,,,3,2,1,1,1,1,1,,,,,3,2,2,3,4,3,3,1,2,2,2,1,1,2,2,1,2,2,2,,2,1,3,5,1,4,2,1,6,2,,1,1,1,1,5,2,2,2,2,3,2,,3,2,3,1,4,3,1,1,,0.3603128429481831
202400010812,02-Jul-2024 20:06:04,02-Jul-2024 20:22:32,3,2,9,1,1,2,2,2,1,,2,1,,,2,,,2,,2,,,2,1,2,3,3,2,2,3,3,2,2,2,3,1,1,2,1,1,2,4,4,4,4,4,2,,,,,,,,,,,1,2,1,1,1,2,1,1,1,,,,,,,,,3,3,,2,2,4,2,2,3,,,,1,2,2,1,,,,4,4,4,2,5,2,5,,,,,6,3,3,3,3,5,4,4,2,2,1,2,1,2,2,,,,2,3,,2,2,3,3,1,2,2,4,2,,1,1,1,1,1,12,,3,5,1,,1,,1,1,2,9,2,2,1,,1.4718247287107458
202400010824,02-Jul-2024 19:48:02,06-Jul-2024 12:29:31,3,2,9,2,2,1,1,1,1,1,,4,3,,,,1,2,2,,3,2,1,2,1,1,1,3,1,2,1,2,2,2,2,,,,,,,,,,,,,2,3,2,2,2,2,2,2,2,2,1,,,,,,,,,2,2,2,2,2,2,2,2,1,,3,1,,,,,,2,2,2,,,,,2,2,2,3,3,2,1,,,,5,5,5,2,3,3,3,3,3,3,3,3,2,2,2,2,1,1,1,3,1,4,3,3,3,2,2,3,1,3,1,3,1,2,,1,1,1,1,1,3,1,4,5,3,2,,3,2,3,1,1,2,2,2,,0.9714841477868041
202400010826,02-Jul-2024 19:09:28,06-Jul-2024 20:43:26,1,1,9,1,2,2,2,2,2,,1,2,4,2,,,,,,4,,,2,1,2,3,4,4,3,3,2,4,4,3,3,4,4,4,4,4,4,3,3,2,3,3,3,,,,,,,,,,,1,5,4,2,3,5,1,2,3,,,,,,,,,2,1,,2,3,3,4,3,2,,,,99,4,4,4,,,,4,4,3,2,5,5,2,,,,,3,3,4,5,5,5,4,4,1,1,1,2,2,2,1,4,1,1,4,,2,1,3,7,2,2,2,2,4,2,,1,2,2,1,1,10,,3,5,4,2,,4,2,3,1,6,3,1,2,,1.056660616000973
202400010830,06-Jul-2024 13:44:49,06-Jul-2024 13:58:16,1,1,9,1,1,2,2,2,1,,1,1,1,,1,,,1,,2,,,2,1,2,3,3,2,2,4,3,3,3,2,4,1,3,3,1,2,2,4,4,3,4,4,4,,,,,,,,,,,2,4,4,4,4,4,3,3,3,,,,,,,,,3,3,,1,,4,4,4,4,,,,1,2,1,1,,,,2,1,3,2,4,4,4,,,,,5,5,5,2,1,2,3,3,1,2,2,2,2,2,2,1,1,3,3,2,1,1,1,1,2,2,1,2,3,2,,1,4,4,1,1,1,1,1,6,3,1,,2,1,1,1,9,2,1,1,,0.6677920757199349
202400010836,06-Jul-2024 12:37:50,06-Jul-2024 12:45:31,1,1,9,1,1,2,2,2,1,,1,1,3,,,,1,2,1,4,,,2,1,2,4,3,3,2,3,2,3,3,3,3,3,2,99,3,3,3,99,2,2,2,3,2,,,,,,,,,,,2,3,2,4,4,2,2,3,4,,,,,,,,,3,2,,2,3,2,99,3,2,,,,2,99,2,2,,,,5,3,4,2,3,4,2,,,,,6,5,5,5,2,1,4,4,2,1,2,2,2,2,2,4,4,1,6,7,3,1,4,9,1,1,2,3,2,1,1,1,5,3,1,6,12,,3,6,4,2,,4,2,4,1,2,5,1,2,,1.5139763655897425
202400010837,03-Jul-2024 24:41:38,03-Jul-2024 24:52:53,1,1,9,1,1,2,1,1,2,,2,1,3,,,,2,2,2,3,,,2,1,2,3,3,4,3,2,1,2,2,4,2,4,4,4,4,4,4,2,2,2,2,2,2,,,,,,,,,,,1,5,5,3,2,2,2,3,3,,,,,,,,,2,1,,2,4,2,3,2,2,,,,4,4,4,4,,,,3,2,4,1,1,2,2,,,,,3,5,5,5,5,5,4,4,1,2,2,2,1,2,2,3,3,2,2,3,3,1,4,8,2,2,2,2,3,1,1,4,1,3,4,1,12,,3,5,3,2,,3,2,3,1,4,3,1,1,,0.6534492111046809
202400010843,02-Jul-2024 19:18:33,02-Jul-2024 20:53:58,1,1,10,2,1,1,2,2,2,2,,99,,,,,,,,,2,2,2,2,1,2,2,3,2,3,2,2,3,2,3,,,,,,,,,,,,,2,2,2,2,2,2,2,2,3,2,1,,,,,,,,,2,2,2,2,2,2,2,2,2,,2,1,,,,,,4,3,1,,,,,2,4,1,3,4,4,1,,,,2,2,2,2,6,3,3,3,3,5,4,4,1,1,1,2,2,2,2,,,,4,7,,1,1,2,3,2,2,3,1,1,7,2,4,3,4,1,2,2,2,1,4,1,,3,1,1,3,1,1,1,2,,2.9433377861982426
202400010860,02-Jul-2024 19:38:50,06-Jul-2024 12:33:54,3,2,9,1,2,2,2,2,1,,2,1,1,,2,,,1,,3,,,1,99,1,3,1,3,1,4,3,4,3,1,4,2,2,2,99,2,2,4,4,4,2,4,4,,,,,,,,,,,2,5,5,5,5,5,5,5,5,,,,,,,,,99,2,,99,,3,3,3,3,,,,2,1,2,1,,,,3,4,1,1,1,5,5,,,,,5,4,5,1,2,5,4,4,2,2,99,99,1,2,2,2,1,4,6,,1,1,1,2,3,4,1,3,1,2,,1,1,1,1,5,1,1,1,4,1,,1,,1,1,1,1,1,5,2,,2.5264329540686727
202400010881,04-Jul-2024  08:02:19,04-Jul-2024  08:17:14,1,1,9,1,1,1,1,2,1,,1,1,1,,1,,,1,,1,,,1,2,2,4,4,1,1,4,3,1,1,1,4,1,1,1,1,1,1,4,4,4,4,4,4,,,,,,,,,,,2,4,4,4,4,1,1,4,4,,,,,,,,,1,2,,1,,4,4,4,4,,,,1,1,1,1,,,,1,1,3,2,4,4,4,,,,,1,5,1,1,1,1,1,3,1,1,1,2,2,1,1,1,1,3,1,1,1,1,2,3,1,2,1,3,1,2,,1,2,2,1,2,6,,4,4,1,,1,,1,1,1,4,2,1,2,,1.3206892639525314
202400010887,03-Jul-2024  07:54:27,03-Jul-2024  08:09:17,3,1,9,1,1,2,2,2,1,,1,1,1,,1,,,1,,2,,,2,2,1,3,2,1,1,3,3,2,1,1,3,1,1,2,1,1,1,4,4,3,4,4,3,,,,,,,,,,,2,3,3,3,2,3,1,3,3,,,,,,,,,1,1,,2,1,4,4,4,4,,,,1,1,1,1,,,,3,1,1,2,4,4,4,,,,,3,5,2,1,1,3,3,3,2,2,2,1,2,2,2,1,1,3,4,3,1,2,2,4,3,2,1,3,2,2,,1,1,1,1,1,1,2,1,4,1,,1,,1,1,1,6,2,1,2,,2.4127328159618195
202400010901,02-Jul-2024 21:42:24,02-Jul-2024 21:55:07,1,1,9,1,2,2,2,1,2,,1,1,2,,,1,,2,,4,,,2,1,2,1,3,4,3,2,2,3,4,3,2,4,4,4,4,4,4,2,2,2,2,2,2,,,,,,,,,,,1,2,2,1,2,2,1,2,2,,,,,,,,,2,1,,2,4,2,3,2,1,,,,4,4,4,4,,,,4,3,2,1,1,1,2,,,,,2,2,4,2,5,4,1,1,2,2,2,1,1,2,2,1,3,1,5,,2,1,1,1,2,2,2,1,6,2,,1,1,1,1,1,10,,3,6,2,,1,,2,4,1,6,4,1,1,,0.4315371508234944
202400010912,04-Jul-2024  07:51:24,04-Jul-2024  09:30:04,1,1,9,1,2,1,2,2,1,,1,1,4,4,,,,,99,3,,,99,1,2,4,4,2,3,3,3,4,2,4,4,99,2,4,1,1,3,4,4,4,4,4,4,,,,,,,,,,,99,3,3,3,4,3,2,4,3,,,,,,,,,3,2,,1,,3,4,3,3,,,,1,1,2,1,,,,3,2,4,2,5,5,5,,,,,4,4,4,3,3,3,1,3,2,2,2,2,2,2,2,4,1,1,3,4,4,1,3,5,1,3,2,2,3,2,,1,1,1,1,2,1,2,1,5,4,99,,,9,9,1,5,2,2,2,,1.1587492195181888
202400010921,02-Jul-2024 19:09:35,06-Jul-2024 16:55:14,3,1,9,2,2,2,2,2,1,1,,1,1,,1,,,1,,,2,3,2,1,2,4,1,2,2,4,3,4,3,3,4,,,,,,,,,,,,,2,1,2,3,3,4,4,4,1,1,2,,,,,,,,,4,4,3,4,3,2,4,3,2,,3,2,4,,,,,4,4,4,,,,,2,2,2,3,4,1,1,,,,2,2,2,3,3,5,5,4,4,2,2,3,1,2,2,1,2,2,2,1,2,4,4,,1,1,3,7,2,3,1,2,4,2,,1,1,1,1,6,1,2,1,6,1,,2,,1,1,1,9,1,2,2,,0.9324868950727371
202400010927,02-Jul-2024 19:03:29,03-Jul-2024 19:49:05,3,2,9,2,2,1,2,2,1,1,,1,,,1,,,2,,,1,3,2,1,2,1,1,1,1,4,3,1,1,1,1,,,,,,,,,,,,,1,1,1,4,1,1,3,4,3,1,1,,,,,,,,,2,2,2,2,3,1,2,1,1,,3,1,,,,,,4,3,4,,,,,2,2,1,3,4,4,2,,,,3,2,5,2,6,3,3,3,3,5,4,4,2,2,2,2,2,2,2,,,,1,2,,1,2,3,1,4,2,3,1,2,,1,1,1,1,1,1,1,1,1,3,1,,3,1,2,3,1,3,3,2,,1.9563918608127076
202400010929,02-Jul-2024 19:18:26,02-Jul-2024 19:34:14,1,1,9,2,1,2,2,2,1,3,,4,4,1,,,,,,,3,3,2,1,2,4,4,3,3,4,2,3,3,3,3,,,,,,,,,,,,,1,4,4,2,2,4,4,3,3,1,2,,,,,,,,,4,5,5,5,5,5,5,5,3,,3,2,5,,,,,4,4,4,,,,,4,4,4,3,1,1,2,,,,1,2,3,3,3,5,3,5,5,4,4,3,2,2,1,2,2,2,2,4,3,1,3,5,1,1,2,3,3,2,1,1,6,2,,1,2,2,1,2,12,,3,6,3,1,,4,1,2,1,3,3,1,2,,0.3339954666755941
202400010935,03-Jul-2024  01:41:25,03-Jul-2024  01:51:57,3,1,9,1,2,2,2,2,2,,2,1,,,,2,,2,,4,,,2,1,1,3,3,3,3,3,2,4,4,4,2,4,4,4,4,4,4,3,3,3,3,3,3,,,,,,,,,,,1,4,5,4,4,4,4,4,4,,,,,,,,,2,1,,2,4,2,3,2,2,,,,4,4,4,4,,,,4,1,2,1,2,3,3,,,,,4,3,3,4,4,3,4,1,1,1,2,2,2,2,1,,,,2,,,1,4,9,2,2,2,1,5,2,,1,1,1,1,2,2,2,2,6,2,,2,,2,3,2,9,3,2,2,,1.0010974752819095
202400010941,03-Jul-2024  06:33:07,03-Jul-2024  06:45:34,3,1,9,2,2,2,2,2,1,1,,1,,,1,,,1,,,1,4,99,1,1,3,1,1,1,4,3,4,2,2,4,,,,,,,,,,,,,2,1,1,3,2,4,4,4,4,1,99,,,,,,,,,4,4,4,2,2,2,3,2,3,,3,2,3,,,,,4,4,4,,,,,1,1,1,3,1,4,2,,,,4,4,3,4,3,5,3,2,3,3,2,3,2,2,2,2,2,2,2,,,,1,,,1,2,3,1,4,2,3,2,2,,1,1,1,1,6,2,2,2,5,3,1,,3,1,1,3,7,1,2,2,,1.4258087885553594
202400010945,02-Jul-2024 18:03:07,03-Jul-2024 13:27:57,3,2,9,2,2,2,2,2,1,2,,1,1,,1,,,2,,,2,3,2,1,1,2,1,2,2,4,3,3,3,3,3,,,,,,,,,,,,,2,1,2,2,2,4,3,3,2,4,2,,,,,,,,,4,4,5,5,3,3,3,3,3,,3,2,3,,,,,3,4,4,,,,,1,1,1,2,4,4,1,,,,1,2,1,1,5,5,4,2,2,2,2,3,2,2,2,2,2,2,2,1,1,3,1,,1,1,2,3,1,99,2,2,3,2,,1,2,2,1,6,1,99,1,2,1,,1,,1,1,1,2,2,2,2,,0.4537561973056889
202400010952,02-Jul-2024 19:09:37,02-Jul-2024 20:06:37,1,1,9,1,1,2,2,2,2,,3,2,4,2,,,,,,3,,,2,1,2,3,3,4,3,3,2,3,3,3,2,4,4,4,4,4,4,3,3,3,3,3,3,,,,,,,,,,,1,3,3,3,2,2,2,2,2,,,,,,,,,3,2,,2,3,3,3,3,3,,,,4,4,4,4,,,,5,4,4,1,2,2,2,,,,,3,2,2,4,2,4,4,4,2,2,2,2,2,2,2,3,1,1,6,7,2,1,2,3,2,2,2,3,2,1,1,1,1,3,1,1,1,1,1,1,2,,1,,2,3,1,1,3,2,2,,1.5645071470730412
202400010964,02-Jul-2024 18:56:29,02-Jul-2024 19:34:55,1,1,9,1,2,1,2,2,1,,2,2,1,,1,,,1,,2,,,2,1,2,3,2,2,2,4,3,2,2,2,3,2,2,2,1,1,2,4,3,4,3,3,4,,,,,,,,,,,1,5,5,3,2,5,1,3,2,,,,,,,,,1,2,,2,3,4,4,3,4,,,,2,1,2,1,,,,3,4,4,2,2,5,5,,,,,3,4,4,3,2,3,2,3,1,2,2,2,2,1,2,1,1,3,4,5,1,2,3,7,3,3,2,3,2,2,,1,1,1,1,1,1,1,1,3,1,,1,,1,2,1,8,3,1,1,,0.7362937001924647
202400010988,06-Jul-2024 24:18:29,06-Jul-2024 24:26:17,1,1,9,1,2,2,1,99,,,2,2,2,,,1,,1,,1,,,2,1,2,1,2,3,2,2,2,3,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,,,,,,,,,,,1,2,2,2,1,2,1,2,1,,,,,,,,,1,2,,1,,3,2,2,1,,,,3,2,1,2,,,,3,3,3,1,2,3,1,,,,,3,2,3,2,3,3,3,3,2,2,1,2,2,1,99,2,2,1,3,,2,1,3,5,2,1,1,3,2,2,,1,2,2,1,6,6,,4,4,2,,1,,2,3,1,3,3,2,1,,3.458290856084109
202400010989,02-Jul-2024 18:34:50,02-Jul-2024 18:52:46,3,1,9,2,2,2,2,2,1,2,,2,,,1,,,1,,,2,3,2,2,2,3,2,2,2,3,2,3,3,2,4,,,,,,,,,,,,,2,2,2,2,2,3,4,4,1,1,2,,,,,,,,,2,5,2,2,3,1,2,5,3,,1,2,4,,,,,4,4,4,,,,,2,2,2,3,1,2,2,,,,3,3,3,3,3,4,4,3,3,5,4,4,1,2,2,2,2,1,2,,,,2,,,2,3,6,3,3,1,3,1,2,,1,1,1,1,4,1,2,1,5,1,,1,,1,2,2,5,3,1,2,,1.8525084359324697
202400011005,02-Jul-2024 19:51:28,02-Jul-2024 20:11:06,1,1,9,2,2,1,1,1,2,2,,1,2,,,1,,1,,,4,2,2,1,1,1,2,4,3,2,1,3,4,4,2,,,,,,,,,,,,,4,4,3,1,1,2,1,3,4,3,99,,,,,,,,,3,5,2,5,2,1,5,5,2,,1,2,4,,,,,2,1,1,,,,,3,3,4,3,3,1,1,,,,2,2,2,2,3,3,4,5,5,4,3,4,2,2,1,1,1,2,2,1,3,2,2,4,2,1,4,9,2,3,1,2,3,1,1,1,5,3,1,1,2,2,2,5,2,,1,,2,3,1,9,3,1,2,,0.6702023516936754
202400011011,06-Jul-2024 12:17:33,06-Jul-2024 12:36:30,1,1,9,2,2,1,2,2,2,2,,1,1,,1,,,1,,,1,3,1,1,1,3,4,2,1,4,3,2,1,2,4,,,,,,,,,,,,,1,1,1,2,3,4,4,4,1,1,1,,,,,,,,,4,4,4,2,3,2,4,4,1,,3,2,1,,,,,4,4,4,,,,,1,1,1,3,1,2,2,,,,1,4,1,4,3,5,5,2,1,3,2,3,2,2,2,2,2,2,2,1,1,4,2,4,1,1,2,4,2,4,1,2,3,2,,1,1,1,1,1,2,2,2,6,3,1,,2,1,1,1,5,2,2,1,,0.5308241159152944
202400011017,03-Jul-2024  04:32:57,03-Jul-2024  04:47:06,1,1,9,1,2,1,2,2,2,,1,1,1,,1,,,2,,3,,,2,1,2,2,2,1,2,4,2,3,3,2,3,1,2,2,1,1,1,4,3,3,4,4,4,,,,,,,,,,,1,2,2,2,2,3,2,3,3,,,,,,,,,3,2,,2,3,3,99,3,3,,,,2,99,2,2,,,,3,4,4,2,5,5,5,,,,,6,5,5,3,3,5,4,3,1,1,2,2,2,1,2,1,2,3,4,5,1,1,3,5,3,2,2,2,3,2,,1,1,1,1,2,1,1,1,5,1,,1,,1,1,1,9,2,2,2,,1.2071228778333802
202400011018,02-Jul-2024 19:09:41,02-Jul-2024 19:17:50,1,1,9,2,2,1,2,2,2,2,,3,3,,,,2,2,2,,3,2,2,2,2,1,1,3,3,3,2,3,3,3,3,,,,,,,,,,,,,4,4,2,1,1,3,3,4,3,1,1,,,,,,,,,3,3,2,2,5,3,2,3,3,,1,2,4,,,,,2,2,2,,,,,3,3,3,3,2,2,1,,,,2,1,2,1,3,4,4,4,4,3,3,1,2,2,1,2,2,2,2,2,2,1,3,4,3,1,3,7,2,3,2,1,5,2,,1,1,1,1,1,1,1,1,4,3,1,,3,1,2,1,9,3,2,2,,0.8638801689131126
202400011019,06-Jul-2024 12:19:06,06-Jul-2024 12:39:07,3,1,9,1,2,1,2,2,1,,1,1,1,,1,,,1,,3,,,2,1,2,3,1,2,2,4,3,4,2,2,4,1,1,3,1,1,3,4,4,4,4,4,4,,,,,,,,,,,1,4,4,4,4,3,2,4,4,,,,,,,,,1,2,,2,3,4,4,4,4,,,,1,1,1,1,,,,2,1,2,2,1,2,4,,,,,4,5,5,2,3,3,2,3,1,2,2,2,2,1,2,1,1,4,5,4,1,1,4,9,3,3,2,2,3,2,,1,1,1,1,1,1,1,1,1,1,,1,,1,1,1,1,1,1,1,,0.46752818740898594
202400011021,02-Jul-2024 19:09:10,05-Jul-2024 17:22:57,3,2,9,2,2,1,2,2,1,1,,1,1,,1,,,2,,,2,4,2,1,1,2,2,2,2,4,2,4,3,2,4,,,,,,,,,,,,,3,2,1,3,2,4,2,4,2,1,99,,,,,,,,,2,2,1,3,1,4,5,4,2,,1,2,4,,,,,4,4,4,,,,,2,2,2,3,1,1,1,,,,3,3,2,3,3,5,4,1,3,3,1,3,2,2,2,2,2,2,2,1,3,1,4,2,1,2,1,1,3,4,2,3,2,2,,1,1,1,1,1,1,1,1,2,1,,2,,1,2,1,1,3,6,2,,2.943600534247583
202400011029,02-Jul-2024 19:51:40,07-Jul-2024 12:53:43,3,2,9,2,2,1,2,2,1,2,,1,1,,1,,,1,,,1,4,1,2,1,3,1,1,1,4,3,99,99,1,4,,,,,,,,,,,,,1,1,1,1,4,4,4,4,99,1,2,,,,,,,,,4,4,4,4,4,4,4,4,2,,1,2,4,,,,,4,4,4,,,,,1,1,1,3,2,1,1,,,,1,2,1,1,5,5,5,1,1,3,2,3,2,2,2,2,2,1,2,1,2,3,1,5,1,1,1,2,2,3,2,3,2,1,97,4,1,3,4,1,1,1,1,1,1,,1,,1,1,1,5,1,2,1,,1.3368135242417616
202400011042,02-Jul-2024 18:36:13,02-Jul-2024 18:52:13,3,1,9,2,1,2,2,2,2,2,,4,,,,,,,,,3,3,2,1,2,1,1,3,3,3,2,3,2,3,3,,,,,,,,,,,,,4,4,2,1,1,2,4,3,4,2,1,,,,,,,,,2,2,2,2,2,2,5,2,3,,3,2,5,,,,,3,3,4,,,,,4,4,4,3,1,2,2,,,,4,3,3,2,3,5,5,5,5,3,4,1,1,1,2,2,2,2,1,,,,4,7,,1,4,8,2,2,2,1,5,2,,2,1,1,4,1,1,1,1,2,1,,2,,1,2,3,9,3,1,1,,0.5916375756096035
202400011045,04-Jul-2024  01:54:36,04-Jul-2024  02:11:22,1,1,9,2,1,1,2,2,2,2,,1,3,,,,1,1,1,,2,3,2,2,1,1,1,2,2,3,1,2,1,3,3,,,,,,,,,,,,,3,2,1,3,2,2,1,4,4,1,2,,,,,,,,,1,2,3,1,2,1,1,3,3,,3,2,5,,,,,3,3,3,,,,,1,1,1,3,3,1,1,,,,1,2,2,1,3,3,3,3,3,5,3,3,1,2,2,2,2,2,1,1,3,1,4,4,3,2,1,1,3,2,1,1,5,2,,1,4,4,1,1,1,2,1,3,3,2,,4,2,3,1,9,3,2,1,,0.921102123785703
202400011053,03-Jul-2024 22:52:37,03-Jul-2024 23:15:31,1,1,10,2,2,1,2,2,2,3,,1,4,3,,,,,2,,3,2,2,1,2,3,3,4,3,3,3,3,3,3,2,,,,,,,,,,,,,4,4,3,4,4,2,2,4,2,3,1,,,,,,,,,3,5,3,5,3,1,4,5,2,,3,2,2,,,,,3,3,3,,,,,4,4,4,3,1,1,2,,,,1,3,1,2,4,3,3,5,5,2,1,1,2,2,2,2,2,2,2,4,1,1,3,2,3,1,3,5,1,3,2,1,6,1,8,4,1,3,4,1,2,1,2,1,3,2,,3,2,3,1,5,3,2,2,,1.8658387785166135
